raw_date,raw_text
2024-03-26T04:13:50.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Service interruption YELLOW line between Longueuil and Berri-UQAM. Inter. emergency services. Service expected to resume at 0:30. ', '#stminfo', ' W', '1', '638']"
2024-03-26T04:13:50.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', ""Interruption de service ligne JAUNE entre Longueuil et Berri-UQAM. Inter. services d'urgence. Reprise prévue vers 0h30. "", '#stminfo', ' H', '1', '578']"
2024-03-25T01:03:22.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Normal métro service on YELLOW line. ', '#stminfo', ' P', '1', '863']"
2024-03-25T00:54:25.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Service interruption continues YELLOW line between Longueuil and Berri-UQAM. Inter. emergency services. Service expected to resume at 21:10. ', '#stminfo', ' Q', '1', '706']"
2024-03-25T00:54:25.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', ""Interruption de service prolongée ligne JAUNE entre Longueuil et Berri-UQAM. Inter. services d'urgence. Reprise prévue vers 21h10. "", '#stminfo', ' N', '1', '569']"
2024-03-25T00:47:17.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Service interruption YELLOW line between Longueuil and Berri-UQAM. Inter. emergency services. Service expected to resume at 21:00. ', '#stminfo', ' P', '2', '594']"
2024-03-25T00:47:17.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', ""Interruption de service ligne JAUNE entre Longueuil et Berri-UQAM. Inter. services d'urgence. Reprise prévue vers 21h00. "", '#stminfo', ' Z', '1', '523']"
2024-03-24T22:32:59.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Normal métro service on YELLOW line. ', '#stminfo', ' C', '1', '1', '610']"
2024-03-24T22:32:58.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Service normal du métro sur la ligne JAUNE. ', '#stminfo', ' D', '1', '486']"
2024-03-24T22:15:43.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Service interruption YELLOW line between Longueuil and Berri-UQAM. Presence of smoke. Service expected to resume at 18:40. ', '#stminfo', ' X', '2', '2', '792']"
2024-03-24T22:15:42.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Interruption de service ligne JAUNE entre Longueuil et Berri-UQAM. Dégagement de fumée. Reprise prévue vers 18h40. ', '#stminfo', ' P', '1', '556']"
2024-03-24T22:12:44.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Service interruption YELLOW line between Longueuil and Berri-UQAM. Presence of smoke. Service expected to resume at 18:40. ', '#stminfo', ' G', '1', '508']"
2024-03-24T22:12:43.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Interruption de service ligne JAUNE entre Longueuil et Berri-UQAM. Dégagement de fumée. Reprise prévue vers 18h40. ', '#stminfo', ' W', '1', '411']"
2024-03-24T22:10:13.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Service interruption YELLOW line between Longueuil and Berri-UQAM. Presence of smoke. Service expected to resume at 18:40. ', '#stminfo', ' B', '1', '402']"
2024-03-24T22:10:13.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Interruption de service ligne JAUNE entre Longueuil et Berri-UQAM. Dégagement de fumée. Reprise prévue vers 18h40. ', '#stminfo', ' O', '1', '472']"
2024-03-02T18:04:56.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', '[', '@MTLenLumiere', '] ', "" In support of tonight's "", '@NuitblancheMTL', ', the métro will be open all night at the usual rate. ', ' Did you know the Unlimited evening fare is valid from 6 p.m. until 5 a.m. the next day? Purchase it at your métro station.', '', 'STM', 'STM', '', '@stminfo', '·', '[', '@MTLenLumiere', '] ', ' Tonight is ', '@NuitblancheMTL', '. ', ' Métro service is available all night at the regular fare.', "" Night buses are also in service at regular fare.\n\nFor more details, it's over here "", '', '', '', 'Show more', '1K']"
2024-03-02T18:04:35.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', '[', '@MTLenLumiere', '] ', "" À l'occasion de la "", '@NuitblancheMTL', ' ce soir, le métro est ouvert toute la nuit au tarif habituel. ', "" Saviez-vous que le titre Soirée illimitée est valide dès 18h et jusqu'à 5h le lendemain? Procurez-vous le titre en station."", '', 'STM', 'STM', '', '@stminfo', '·', '[', '@MTLenLumiere', '] ', "" C'est la "", '@NuitblancheMTL', ' ce soir. ', ' Le métro est ouvert toute la nuit au tarif habituel.', "" Le réseau bus de nuit demeure aussi à votre disposition au tarif habituel.\n\nPour plus de détails, c'est par ici "", '', '', '', 'Show more', '1', '3', '968']"
2024-02-21T17:59:58.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Normal métro service ', '#stminfo', ' O', '1', '943']"
2024-02-21T17:59:58.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Service normal du métro ', '#stminfo', ' Y', '1', '785']"
2024-02-21T17:58:59.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Normal métro service ', '#stminfo', ' N', '824']"
2024-02-21T17:58:59.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Service normal du métro ', '#stminfo', ' E', '1', '686']"
2024-02-21T17:51:31.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', '[Ongoing disruption] ', "" A special bus service is running between Berri-UQAM and Longueuil–Université-de-Sherbrooke métro stations. \n\nYou can find the bus stops of this shuttle on your station's neighbourhood plan "", ' ', 'https://bit.ly/3IaGyMB', 'https://', '673']"
2024-02-21T17:50:48.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', '[Interruption en cours] ', "" Un service spécial de bus fait présentement la navette entre les stations Berri-UQAM et Longueuil–Université-de-Sherbrooke.\n\nTrouvez l'emplacement de cet arrêt sur le plan de quartier!"", ' ', 'https://bit.ly/3SLwePR', 'https://', '1', '560']"
2024-02-21T17:27:33.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Service interruption continues YELLOW line between Berri-UQAM and Longueuil. Communications equipment failure. Service expected to resume at 13:00. ', '#stminfo', ' R', '1', '800']"
2024-02-21T17:27:33.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Interruption de service prolongée ligne JAUNE entre Berri-UQAM et Longueuil. Panne du système de communication. Reprise prévue vers 13h00. ', '#stminfo', ' H', '1', '1', '1K']"
2024-02-21T17:26:07.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Service interruption continues YELLOW line between Berri-UQAM and Longueuil. Communications equipment failure. Service expected to resume at 13:00. ', '#stminfo', ' J', '1', '1', '1.3K']"
2024-02-21T17:26:07.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Interruption de service prolongée ligne JAUNE entre Berri-UQAM et Longueuil. Panne du système de communication. Reprise prévue vers 13h00. ', '#stminfo', ' B', '613']"
2024-02-21T17:19:28.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Service interruption YELLOW line between Berri-UQAM and Longueuil. Communications equipment failure. Service expected to resume at 12:35. ', '#stminfo', ' J', '563']"
2024-02-21T17:19:28.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Interruption de service ligne JAUNE entre Berri-UQAM et Longueuil. Panne du système de communication. Reprise prévue vers 12h35. ', '#stminfo', ' S', '1', '625']"
2024-01-25T05:39:50.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Normal métro service ', '#stminfo', ' S', '1', '1K']"
2024-01-25T05:39:49.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Service normal du métro ', '#stminfo', ' H', '1', '1K']"
2024-01-25T05:34:43.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Service interruption YELLOW line between Longueuil and Berri-UQAM. Unauthorized  person on the tracks. Service expected to resume at 0:50. ', '#stminfo', ' P', '1', '1K']"
2024-01-25T05:34:43.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Interruption de service ligne JAUNE entre Longueuil et Berri-UQAM. Personne non autorisée sur la voie. Reprise prévue vers 0h50. ', '#stminfo', ' R', '1', '835']"
2024-01-02T12:00:38.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', '[Férié] ', "" Aujourd'hui, le 2 janvier, c'est le lendemain du jour de l'An!"", "" Le métro est ouvert selon l'horaire du dimanche."", ' Le service à la clientèle est ouvert de 8h à 18h.', ' Le comptoir des objets trouvés est ouvert de 8h à 16h.', ' ', 'https://bit.ly/4ahFeEf', 'https://', '1', '1K']"
2024-01-01T12:05:12.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', '[Holiday] ', "" Today, January 1st, it's New Year's Day!"", ' Sunday service is offered in the métro.', ' Customer service is closed.', ' The lost and found center is closed.', ' ', 'https://bit.ly/3t6E9yH', 'https://', '1', '739']"
2024-01-01T12:00:40.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', '[Férié] ', "" Aujourd'hui, le 1er janvier, c'est le jour de l'An!"", "" Le métro est ouvert selon l'horaire du dimanche."", ' Le service à la clientèle est fermé.', ' Le comptoir des objets trouvés est fermé.', ' ', 'https://bit.ly/41hssSk', 'https://', '1', '607']"
2023-12-26T12:05:14.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', '[Holiday] ', "" Today, December 26th, it's Boxing Day!"", ' Sunday service is offered in the métro.', ' Customer service is open from 8 a.m. to 6 p.m.', ' The lost and found center is closed.', ' ', 'https://bit.ly/3NpYlSO', 'https://', '1', '593']"
2023-12-26T12:00:43.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', '[Férié] ', "" Aujourd'hui, le 26 décembre, c'est le lendemain de Noël!"", "" Le métro est ouvert selon l'horaire du dimanche."", ' Le service à la clientèle est ouvert de 8h à 18h.', ' Le comptoir des objets trouvés est fermé.', ' ', 'https://bit.ly/3RER9or', 'https://', '1', '496']"
2023-12-25T12:05:12.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', '[Holiday] ', "" Today, December 25th, it's Christmas!"", ' Sunday service is offered in the métro.', ' Customer service is closed.', ' The lost and found center is closed.', ' ', 'https://bit.ly/41qVsqL', 'https://', '1', '592']"
2023-12-25T12:00:46.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', '[Férié] ', "" Aujourd'hui, le 25 décembre, c'est Noël!"", "" Le métro est ouvert selon l'horaire du dimanche."", ' Le service à la clientèle est fermé.', ' Le comptoir des objets trouvés est fermé.', ' ', 'https://bit.ly/48fX48U', 'https://', '1', '458']"
2023-12-17T20:51:51.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Normal métro service ', '#stminfo', ' X', '1', '1', '804']"
2023-12-17T20:51:50.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Service normal du métro ', '#stminfo', ' Z', '1', '847']"
2023-12-17T20:36:51.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Service interruption YELLOW line between Longueuil and Berri-UQAM. Inter. emergency services. Service expected to resume at 15:50. ', '#stminfo', ' D', '2', '2', '921']"
2023-12-17T20:36:50.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', ""Interruption de service ligne JAUNE entre Longueuil et Berri-UQAM. Inter. services d'urgence. Reprise prévue vers 15h50. "", '#stminfo', ' H', '2', '2', '914']"
2023-12-15T14:41:01.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Normal métro service ', '#stminfo', ' B', '680']"
2023-12-15T14:41:00.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Service normal du métro ', '#stminfo', ' Y', '2', '668']"
2023-12-15T14:07:55.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Service interruption YELLOW line between Longueuil and Berri-UQAM. Train breakdown. Service expected to resume at 9:45. ', '#stminfo', ' D', '4', '1', '1.2K']"
2023-12-15T14:07:55.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Interruption de service ligne JAUNE entre Longueuil et Berri-UQAM. Panne de train. Reprise prévue vers 9h45. ', '#stminfo', ' F', '1', '1', '987']"
2023-12-11T01:00:34.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Normal métro service on YELLOW line. ', '#stminfo', ' S', '1', '1', '882']"
2023-12-11T01:00:34.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Service normal du métro sur la ligne JAUNE. ', '#stminfo', ' K', '1', '1', '904']"
2023-12-11T00:44:14.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Service interruption YELLOW line between Longueuil and Berri-UQAM. Object on the track. Service expected to resume at 20:00. ', '#stminfo', ' D', '1', '1', '842']"
2023-12-11T00:44:13.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Interruption de service ligne JAUNE entre Longueuil et Berri-UQAM. Objet sur la voie. Reprise prévue vers 20h00. ', '#stminfo', ' C', '1', '731']"
2023-12-05T16:21:51.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Normal métro service ', '#stminfo', ' R', '651']"
2023-12-05T16:21:51.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Service normal du métro ', '#stminfo', ' E', '590']"
2023-12-05T16:17:44.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Service interruption YELLOW line between Longueuil and Berri-UQAM. Signalling equipment problem. Service expected to resume at 11:35. ', '#stminfo', ' S', '1', '684']"
2023-12-05T16:17:43.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', ""Interruption de service ligne JAUNE entre Longueuil et Berri-UQAM. Problème d'équipement de signalisation. Reprise prévue vers 11h35. "", '#stminfo', ' K', '533']"
2023-11-30T02:06:57.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Normal métro service ', '#stminfo', ' G', '2', '864']"
2023-11-30T02:06:56.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Service normal du métro ', '#stminfo', ' W', '1', '758']"
2023-11-30T01:20:07.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Service interruption YELLOW line between Longueuil and Berri-UQAM. Presence of smoke. Service expected to resume at 20:40. ', '#stminfo', ' C', '1', '756']"
2023-11-30T01:20:06.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Interruption de service ligne JAUNE entre Longueuil et Berri-UQAM. Dégagement de fumée. Reprise prévue vers 20h40. ', '#stminfo', ' Y', '1', '1', '722']"
2023-11-30T01:14:20.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Service interruption YELLOW line between Longueuil and Berri-UQAM. Presence of smoke. Service expected to resume at 20:40. ', '#stminfo', ' D', '1', '643']"
2023-11-30T01:14:19.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Interruption de service ligne JAUNE entre Longueuil et Berri-UQAM. Dégagement de fumée. Reprise prévue vers 20h40. ', '#stminfo', ' Z', '1', '592']"
2023-11-21T10:59:49.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Normal métro service ', '#stminfo', ' Y', '1', '795']"
2023-11-21T10:59:49.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Service normal du métro ', '#stminfo', ' Z', '1', '630']"
2023-11-21T10:51:43.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Service interruption YELLOW line between Longueuil and Berri-UQAM. Signalling equipment problem. Service expected to resume at 6:10. ', '#stminfo', ' R', '1', '670']"
2023-11-21T10:51:42.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', ""Interruption de service ligne JAUNE entre Longueuil et Berri-UQAM. Problème d'équipement de signalisation. Reprise prévue vers 6h10. "", '#stminfo', ' S', '1', '640']"
2023-11-17T11:11:51.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Normal métro service ', '#stminfo', ' H', '703']"
2023-11-17T11:11:50.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Service normal du métro ', '#stminfo', ' D', '645']"
2023-11-17T10:52:51.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Service interruption continues YELLOW line between Longueuil and Berri-UQAM. Electrical equipment failure. Service expected to resume at 6:15. ', '#stminfo', ' E', '791']"
2023-11-17T10:52:51.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', ""Interruption de service prolongée ligne JAUNE entre Longueuil et Berri-UQAM. Problème d'équipement électrique. Reprise prévue vers 6h15. "", '#stminfo', ' L', '594']"
2023-11-17T10:16:38.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Service interruption YELLOW line between Longueuil and Berri-UQAM. Electrical equipment failure. Service expected to resume at 6:00. ', '#stminfo', ' S', '1', '541']"
2023-11-17T10:16:38.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', ""Interruption de service ligne JAUNE entre Longueuil et Berri-UQAM. Problème d'équipement électrique. Reprise prévue vers 6h00. "", '#stminfo', ' I', '1', '819']"
2023-11-01T12:35:11.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', '[Smart planning]', ' My Alerts offers real-time métro service updates directly to your phone or inbox based on your travel preferences. Register here: ', 'https://bit.ly/46R7ifT', 'https://', '1', '2', '1.1K']"
2023-11-01T12:30:15.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', '[Planfication sensée] ', ' Mes alertes vous offre des mises à jour en temps réel du service métro par texto ou courriel en fonction de vos préférences de déplacement. Abonnez-vous ici: ', 'https://bit.ly/47cfJ51', 'https://', '1', '4', '1K']"
2023-10-20T19:12:21.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'À la station ', "" Berri-UQAM. Construit par la Canadian Vickers, les pièces de rechange sont usinées par notre personnel d'entretien, à notre usine!"", '', 'Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', '[Journée mondiale de la statistique] ', ' Parmi les 298 escaliers mécaniques opérationnels de notre réseau, à quelle station se situe le plus vieux d’entre eux? Petit indice, il est en service depuis 1966!', 'Show this poll', '2', '4', '1.9K']"
2023-10-20T18:40:36.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', '[Journée mondiale de la statistique] ', ' Parmi les 298 escaliers mécaniques opérationnels de notre réseau, à quelle station se situe le plus vieux d’entre eux? Petit indice, il est en service depuis 1966!', 'Berri-UQAM', 'Berri-UQAM', '68.8%', 'Frontenac', 'Frontenac', '18.8%', 'Champ-de-Mars', 'Champ-de-Mars', '12.5%', '16 votes', '16 votes', '·', '·', 'Final results', 'Final results', '2', '3', '2.7K']"
2023-10-16T03:09:31.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Normal métro service ', '#stminfo', ' E', '1', '950']"
2023-10-16T03:09:31.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Service normal du métro ', '#stminfo', ' I', '1', '836']"
2023-10-16T03:03:50.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Service gradually resuming on the YELLOW line. ', '#stminfo', ' O', '2', '831']"
2023-10-16T03:03:50.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Reprise graduelle du service sur la ligne JAUNE. ', '#stminfo', ' N', '1', '742']"
2023-10-16T02:37:49.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Service interruption YELLOW line between Longueuil and Berri-UQAM. Incident. Service expected to resume at 23:00. ', '#stminfo', ' U', '1', '2', '1.3K']"
2023-10-16T02:37:49.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Interruption de service ligne JAUNE entre Longueuil et Berri-UQAM. Incident. Reprise prévue vers 23h00. ', '#stminfo', ' V', '1', '2', '834']"
2023-10-16T02:35:49.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Service interruption YELLOW line between Longueuil and Berri-UQAM. Incident. Service expected to resume at 22:40. ', '#stminfo', ' F', '1', '813']"
2023-10-16T02:35:49.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Interruption de service ligne JAUNE entre Longueuil et Berri-UQAM. Incident. Reprise prévue vers 22h40. ', '#stminfo', ' G', '1', '694']"
2023-10-16T02:27:54.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Service interruption YELLOW line between Longueuil and Berri-UQAM. Incident. Service expected to resume at 22:35. ', '#stminfo', ' P', '1', '747']"
2023-10-16T02:27:54.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Interruption de service ligne JAUNE entre Longueuil et Berri-UQAM. Incident. Reprise prévue vers 22h35. ', '#stminfo', ' M', '1', '720']"
2023-10-16T02:16:38.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Service interruption YELLOW line between Longueuil and Berri-UQAM. Incident. Service expected to resume at 22:25. ', '#stminfo', ' R', '2', '730']"
2023-10-16T02:16:38.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Interruption de service ligne JAUNE entre Longueuil et Berri-UQAM. Incident. Reprise prévue vers 22h25. ', '#stminfo', ' H', '3', '863']"
2023-10-16T02:10:43.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Service interruption YELLOW line between Longueuil and Berri-UQAM. Incident. Service expected to resume at 22:25. ', '#stminfo', ' S', '1', '673']"
2023-10-16T02:10:43.000Z,"['Ligne 4 - Jaune', 'Ligne 4 - Jaune', '', '@stm_Jaune', '·', 'Interruption de service ligne JAUNE entre Longueuil et Berri-UQAM. Incident. Reprise prévue vers 22h25. ', '#stminfo', ' S', '1', '667']"
